,0,1,2
19625,19628,388100,Elliptical
19626,19629,388106,Spiral
19627,19630,388138,Bar Spiral
19628,19631,388166,Spiral
19629,19632,388173,Irregular
19630,19633,388180,Spiral
19631,19634,388190,Elliptical
19632,19635,388200,Bar Spiral
19633,19636,388225,Lenticular
19634,19637,388238,Spiral
19635,19638,388243,Spiral
19636,19639,388258,Elliptical
19637,19640,388279,Spiral
19638,19641,388283,Spiral
19639,19642,388311,Spiral
19640,19643,388320,Elliptical
19641,19644,388359,Bar Spiral
19642,19645,388382,Irregular
19643,19646,388383,Spiral
19644,19647,388411,Elliptical
19645,19648,388445,Irregular
19646,19649,388472,Lenticular
19647,19650,388492,Elliptical
19648,19651,388494,Bar Spiral
19649,19652,388496,Irregular
19650,19653,388529,Elliptical
19651,19654,388531,Elliptical
19652,19655,388552,Elliptical
19653,19656,388604,Spiral
19654,19657,388605,Spiral
19655,19658,388622,Elliptical
19656,19659,388623,Elliptical
19657,19660,388633,Elliptical
19658,19661,388641,Bar Spiral
19659,19662,388649,Spiral
19660,19663,388653,Elliptical
19661,19664,388658,Spiral
19662,19665,388660,Elliptical
19663,19666,388667,Elliptical Cigar
19664,19667,388670,Spiral
19665,19668,388672,Elliptical
19666,19669,388681,Elliptical
19667,19670,388687,Elliptical
19668,19671,388718,Spiral
19669,19672,388726,Spiral
19670,19673,388754,Elliptical
19671,19674,388761,Elliptical Cigar
19672,19675,388773,Lenticular
19673,19676,388777,Irregular
19674,19677,388804,Spiral
19675,19678,388825,Spiral
19676,19679,388833,Elliptical
19677,19680,388846,Elliptical
19678,19681,388848,Bar Spiral
19679,19682,388851,Spiral
19680,19683,388918,Elliptical Cigar
19681,19684,388961,Irregular
19682,19685,388964,Spiral
19683,19686,388967,Irregular
19684,19687,388976,Elliptical
19685,19688,388978,Bar Spiral
19686,19689,388979,Spiral
19687,19690,388996,Spiral
19688,19691,389062,Elliptical Cigar
19689,19692,389067,Spiral
19690,19693,389068,Irregular
19691,19694,389073,Elliptical
19692,19695,389074,Spiral
19693,19696,389077,Spiral
19694,19697,389082,Elliptical
19695,19698,389084,Spiral
19696,19699,389106,Elliptical
19697,19700,389149,Bar Spiral
19698,19701,389159,Spiral
19699,19702,389170,Elliptical
19700,19703,389182,Spiral
19701,19704,389194,Lenticular
19702,19705,389201,Elliptical
19703,19706,389202,Elliptical
19704,19707,389241,Elliptical Cigar
19705,19708,389248,Elliptical
19706,19709,389250,Spiral
19707,19710,389279,Irregular
19708,19711,389323,Spiral
19709,19712,389365,Spiral
19710,19713,389383,Elliptical
19711,19714,389394,Lenticular
19712,19715,389400,Spiral
19713,19716,389420,Irregular
19714,19717,389426,Spiral
19715,19718,389435,Elliptical
19716,19719,389459,Elliptical
19717,19720,389463,Elliptical
19718,19721,389467,Spiral
19719,19722,389491,Irregular
19720,19723,389508,Spiral
19721,19724,389525,Spiral
19722,19725,389537,Lenticular
19723,19726,389561,Irregular
19724,19727,389571,Bar Spiral
19725,19728,389573,Spiral
19726,19729,389593,Spiral
19727,19730,389599,Elliptical
19728,19731,389613,Irregular
19729,19732,389626,Elliptical
19730,19733,389629,Elliptical
19731,19734,389645,Spiral
19732,19735,389657,Spiral
19733,19736,389661,Irregular
19734,19737,389663,Elliptical
19735,19738,389670,Irregular
19736,19739,389693,Spiral
19737,19740,389703,Elliptical
19738,19741,389746,Bar Spiral
19739,19742,389755,Irregular
19740,19743,389756,Irregular
19741,19744,389773,Spiral
19742,19745,389780,Spiral
19743,19746,389821,Irregular
19744,19747,389885,Spiral
19745,19748,389899,Elliptical
19746,19749,389960,Spiral
19747,19750,389986,Irregular
19748,19751,389995,Elliptical
19749,19752,390000,Irregular
19750,19753,390006,Elliptical
19751,19754,390021,Elliptical
19752,19755,390027,Elliptical
19753,19756,390042,Spiral
19754,19757,390044,Elliptical
19755,19758,390151,Irregular
19756,19759,390157,Spiral
19757,19760,390165,Spiral
19758,19761,390170,Elliptical
19759,19762,390172,Lenticular
19760,19763,390180,Elliptical
19761,19764,390182,Elliptical
19762,19765,390192,Spiral
19763,19766,390219,Spiral
19764,19767,390252,Elliptical
19765,19768,390259,Lenticular
19766,19769,390264,Elliptical
19767,19770,390265,Elliptical Cigar
19768,19771,390268,Elliptical
19769,19772,390271,Lenticular
19770,19773,390280,Bar Spiral
19771,19774,390281,Elliptical
19772,19775,390301,Elliptical
19773,19776,390307,Elliptical
19774,19777,390334,Bar Spiral
19775,19778,390347,Elliptical
19776,19779,390385,Lenticular
19777,19780,390386,Spiral
19778,19781,390397,Elliptical
19779,19782,390400,Spiral
19780,19783,390403,Elliptical
19781,19784,390409,Elliptical
19782,19785,390414,Spiral
19783,19786,390420,Irregular
19784,19787,390429,Irregular
19785,19788,390435,Elliptical Cigar
19786,19789,390458,Elliptical Cigar
19787,19790,390460,Irregular
19788,19791,390478,Lenticular
19789,19792,390479,Elliptical
19790,19793,390487,Elliptical
19791,19794,390514,Irregular
19792,19795,390524,Irregular
19793,19796,390525,Elliptical
19794,19797,390559,Elliptical
19795,19798,390562,Elliptical
19796,19799,390584,Elliptical
19797,19800,390593,Irregular
19798,19801,390598,Elliptical
19799,19802,390603,Irregular
19800,19803,390609,Irregular
19801,19804,390620,Irregular
19802,19805,390630,Elliptical Cigar
19803,19806,390647,Irregular
19804,19807,390657,Elliptical
19805,19808,390696,Irregular
19806,19809,390707,Spiral
19807,19810,390755,Spiral
19808,19811,390756,Spiral
19809,19812,390760,Elliptical
19810,19813,390762,Spiral
19811,19814,390778,Elliptical
19812,19815,390781,Spiral
19813,19816,390795,Irregular
19814,19817,390798,Elliptical
19815,19818,390827,Spiral
19816,19819,390835,Elliptical
19817,19820,390853,Elliptical
19818,19821,390857,Bar Spiral
19819,19822,390865,Irregular
19820,19823,390874,Irregular
19821,19824,390894,Bar Spiral
19822,19825,390910,Spiral
19823,19826,390918,Spiral
19824,19827,390930,Spiral
19825,19828,390988,Elliptical
19826,19829,390996,Spiral
19827,19830,391003,Spiral
19828,19831,391006,Bar Spiral
19829,19832,391019,Elliptical
19830,19833,391040,Spiral
19831,19834,391048,Irregular
19832,19835,391069,Spiral
19833,19836,391078,Elliptical
19834,19837,391094,Spiral
19835,19838,391109,Elliptical
19836,19839,391125,Elliptical
19837,19840,391138,Irregular
19838,19841,391155,Spiral
19839,19842,391165,Elliptical
19840,19843,391173,Irregular
19841,19844,391193,Irregular
19842,19845,391212,Irregular
19843,19846,391217,Lenticular
19844,19847,391222,Elliptical
19845,19848,391232,Elliptical Cigar
19846,19849,391261,Irregular
19847,19850,391334,Irregular
19848,19851,391340,Elliptical
19849,19852,391343,Elliptical
19850,19853,391351,Elliptical
19851,19854,391356,Elliptical
19852,19855,391361,Elliptical
19853,19856,391362,Spiral
19854,19857,391375,Elliptical
19855,19858,391379,Elliptical
19856,19859,391392,Spiral
19857,19860,391398,Elliptical
19858,19861,391411,Spiral
19859,19862,391427,Elliptical
19860,19863,391454,Elliptical
19861,19864,391484,Elliptical
19862,19865,391505,Spiral
19863,19866,391508,Elliptical
19864,19867,391520,Spiral
19865,19868,391546,Spiral
19866,19869,391549,Irregular
19867,19870,391561,Elliptical
19868,19871,391564,Spiral
19869,19872,391570,Irregular
19870,19873,391583,Spiral
19871,19874,391604,Spiral
19872,19875,391618,Spiral
19873,19876,391653,Spiral
19874,19877,391657,Bar Spiral
19875,19878,391658,Irregular
19876,19879,391659,Lenticular
19877,19880,391670,Irregular
19878,19881,391692,Elliptical Cigar
19879,19882,391697,Spiral
19880,19883,391706,Elliptical
19881,19884,391732,Elliptical
19882,19885,391740,Elliptical
19883,19886,391750,Spiral
19884,19887,391752,Lenticular
19885,19888,391756,Spiral
19886,19889,391782,Elliptical
19887,19890,391834,Spiral
19888,19891,391843,Spiral
19889,19892,391848,Elliptical
19890,19893,391856,Irregular
19891,19894,391857,Spiral
19892,19895,391890,Elliptical
19893,19896,391894,Elliptical
19894,19897,391898,Spiral
19895,19898,391924,Lenticular
19896,19899,391927,Elliptical
19897,19900,391940,Elliptical
19898,19901,391974,Elliptical
19899,19902,391978,Spiral
19900,19903,391983,Bar Spiral
19901,19904,392007,Irregular
19902,19905,392019,Irregular
19903,19906,392030,Spiral
19904,19907,392035,Bar Spiral
19905,19908,392065,Elliptical
19906,19909,392088,Elliptical
19907,19910,392093,Spiral
19908,19911,392096,Spiral
19909,19912,392112,Elliptical
19910,19913,392118,Elliptical
19911,19914,392123,Spiral
19912,19915,392135,Irregular
19913,19916,392148,Bar Spiral
19914,19917,392153,Irregular
19915,19918,392165,Elliptical
19916,19919,392174,Elliptical
19917,19920,392196,Elliptical
19918,19921,392216,Elliptical
19919,19922,392221,Elliptical
19920,19923,392237,Spiral
19921,19924,392241,Irregular
19922,19925,392248,Spiral
19923,19926,392253,Irregular
19924,19927,392265,Irregular
19925,19928,392284,Spiral
19926,19929,392338,Spiral
19927,19930,392386,Elliptical
19928,19931,392456,Bar Spiral
19929,19932,392477,Elliptical
19930,19933,392498,Elliptical
19931,19934,392501,Irregular
19932,19935,392502,Elliptical
19933,19936,392522,Elliptical
19934,19937,392527,Elliptical
19935,19938,392537,Elliptical
19936,19939,392544,Spiral
19937,19940,392554,Elliptical Cigar
19938,19941,392572,Spiral
19939,19942,392580,Elliptical Cigar
19940,19943,392617,Elliptical
19941,19944,392619,Irregular
19942,19945,392621,Elliptical
19943,19946,392631,Irregular
19944,19947,392646,Spiral
19945,19948,392654,Elliptical
19946,19949,392657,Elliptical
19947,19950,392690,Spiral
19948,19951,392692,Spiral
19949,19952,392698,Lenticular
19950,19953,392700,Elliptical
19951,19954,392706,Lenticular
19952,19955,392723,Spiral
19953,19956,392734,Bar Spiral
19954,19957,392766,Spiral
19955,19958,392769,Spiral
19956,19959,392772,Spiral
19957,19960,392809,Irregular
19958,19961,392818,Irregular
19959,19962,392829,Spiral
19960,19963,392831,Spiral
19961,19964,392834,Elliptical
19962,19965,392859,Elliptical
19963,19966,392875,Elliptical
19964,19967,392878,Spiral
19965,19968,392881,Elliptical
19966,19969,392884,Spiral
19967,19970,392887,Spiral
19968,19971,392906,Elliptical
19969,19972,392909,Irregular
19970,19973,392923,Spiral
19971,19974,392936,Lenticular
19972,19975,392938,Elliptical
19973,19976,392939,Elliptical Cigar
19974,19977,392948,Irregular
19975,19978,392999,Irregular
19976,19979,393009,Irregular
19977,19980,393022,Elliptical Cigar
19978,19981,393043,Spiral
19979,19982,393047,Spiral
19980,19983,393048,Irregular
19981,19984,393054,Spiral
19982,19985,393086,Elliptical
19983,19986,393089,Elliptical
19984,19987,393091,Spiral
19985,19988,393125,Spiral
19986,19989,393128,Bar Spiral
19987,19990,393141,Bar Spiral
19988,19991,393160,Elliptical
19989,19992,393172,Spiral
19990,19993,393177,Elliptical
19991,19994,393186,Elliptical
19992,19995,393197,Bar Spiral
19993,19996,393212,Elliptical
19994,19997,393219,Elliptical
19995,19998,393238,Spiral
19996,19999,393241,Lenticular
19997,20000,393250,Irregular
19998,20001,393260,Spiral
19999,20002,393261,Irregular
20000,20003,393268,Spiral
20001,20004,393270,Spiral
20002,20005,393291,Spiral
20003,20006,393301,Irregular
20004,20007,393312,Elliptical
20005,20008,393314,Elliptical
20006,20009,393341,Bar Spiral
20007,20010,393361,Elliptical
20008,20011,393378,Spiral
20009,20012,393393,Elliptical
20010,20013,393400,Elliptical
20011,20014,393404,Spiral
20012,20015,393405,Elliptical
20013,20016,393444,Spiral
20014,20017,393466,Elliptical
20015,20018,393471,Elliptical
20016,20019,393486,Spiral
20017,20020,393487,Irregular
20018,20021,393496,Elliptical
20019,20022,393519,Irregular
20020,20023,393528,Spiral
20021,20024,393539,Bar Spiral
20022,20025,393556,Bar Spiral
20023,20026,393568,Spiral
20024,20027,393584,Elliptical
20025,20028,393587,Spiral
20026,20029,393588,Elliptical
20027,20030,393593,Bar Spiral
20028,20031,393603,Spiral
20029,20032,393624,Spiral
20030,20033,393625,Elliptical
20031,20034,393648,Elliptical
20032,20035,393667,Irregular
20033,20036,393692,Elliptical
20034,20037,393695,Elliptical
20035,20038,393699,Elliptical
20036,20039,393704,Elliptical
20037,20040,393720,Elliptical
20038,20041,393785,Spiral
20039,20042,393794,Bar Spiral
20040,20043,393827,Elliptical
20041,20044,393828,Spiral
20042,20045,393858,Elliptical
20043,20046,393866,Spiral
20044,20047,393876,Elliptical
20045,20048,393878,Spiral
20046,20049,393897,Elliptical
20047,20050,393899,Spiral
20048,20051,393906,Elliptical
20049,20052,393915,Spiral
20050,20053,393926,Elliptical
20051,20054,393967,Spiral
20052,20055,393977,Irregular
20053,20056,394001,Lenticular
20054,20057,394005,Spiral
20055,20058,394015,Elliptical
20056,20059,394030,Spiral
20057,20060,394034,Spiral
20058,20061,394035,Irregular
20059,20062,394044,Elliptical
20060,20063,394045,Spiral
20061,20064,394062,Elliptical
20062,20065,394098,Lenticular
20063,20066,394099,Elliptical
20064,20067,394130,Spiral
20065,20068,394132,Spiral
20066,20069,394142,Irregular
20067,20070,394156,Irregular
20068,20071,394161,Irregular
20069,20072,394164,Spiral
20070,20073,394176,Elliptical
20071,20074,394203,Irregular
20072,20075,394221,Irregular
20073,20076,394242,Elliptical
20074,20077,394243,Spiral
20075,20078,394246,Irregular
20076,20079,394253,Elliptical
20077,20080,394265,Irregular
20078,20081,394285,Bar Spiral
20079,20082,394319,Spiral
20080,20083,394362,Elliptical
20081,20084,394390,Elliptical Cigar
20082,20085,394392,Spiral
20083,20086,394426,Elliptical
20084,20087,394434,Bar Spiral
20085,20088,394436,Bar Spiral
20086,20089,394441,Elliptical
20087,20090,394477,Elliptical
20088,20091,394512,Bar Spiral
20089,20092,394524,Spiral
20090,20093,394529,Spiral
20091,20094,394536,Spiral
20092,20095,394558,Elliptical
20093,20096,394566,Spiral
20094,20097,394573,Irregular
20095,20098,394579,Irregular
20096,20099,394582,Bar Spiral
20097,20100,394588,Irregular
20098,20101,394599,Spiral
20099,20102,394614,Elliptical
20100,20103,394615,Irregular
20101,20104,394621,Spiral
20102,20105,394641,Spiral
20103,20106,394652,Elliptical
20104,20107,394676,Irregular
20105,20108,394684,Elliptical
20106,20109,394685,Elliptical
20107,20110,394691,Irregular
20108,20111,394694,Spiral
20109,20112,394695,Spiral
20110,20113,394708,Elliptical
20111,20114,394712,Spiral
20112,20115,394724,Elliptical
20113,20116,394740,Spiral
20114,20117,394746,Elliptical
20115,20118,394764,Elliptical
20116,20119,394799,Irregular
20117,20120,394807,Bar Spiral
20118,20121,394823,Spiral
20119,20122,394838,Spiral
20120,20123,394848,Irregular
20121,20124,394852,Bar Spiral
20122,20125,394858,Elliptical
20123,20126,394863,Bar Spiral
20124,20127,394865,Spiral
20125,20128,394876,Spiral
20126,20129,394878,Spiral
20127,20130,394882,Irregular
20128,20131,394933,Elliptical Cigar
20129,20132,394954,Bar Spiral
20130,20133,394972,Spiral
20131,20134,394975,Spiral
20132,20135,394979,Irregular
20133,20136,394990,Elliptical
20134,20137,395006,Spiral
20135,20138,395012,Irregular
20136,20139,395013,Elliptical
20137,20140,395014,Spiral
20138,20141,395026,Spiral
20139,20142,395036,Elliptical
20140,20143,395037,Spiral
20141,20144,395047,Elliptical
20142,20145,395062,Irregular
20143,20146,395080,Elliptical
20144,20147,395105,Spiral
20145,20148,395114,Lenticular
20146,20149,395138,Elliptical
20147,20150,395157,Elliptical
20148,20151,395159,Elliptical
20149,20152,395168,Elliptical
20150,20153,395176,Elliptical
20151,20154,395180,Lenticular
20152,20155,395197,Spiral
20153,20156,395239,Bar Spiral
20154,20157,395242,Elliptical
20155,20158,395246,Spiral
20156,20159,395250,Spiral
20157,20160,395254,Spiral
20158,20161,395258,Elliptical
20159,20162,395264,Irregular
20160,20163,395271,Spiral
20161,20164,395280,Spiral
20162,20165,395281,Elliptical
20163,20166,395290,Bar Spiral
20164,20167,395309,Elliptical
20165,20168,395316,Elliptical
20166,20169,395368,Elliptical
20167,20170,395373,Lenticular
20168,20171,395411,Irregular
20169,20172,395417,Spiral
20170,20173,395451,Spiral
20171,20174,395456,Irregular
20172,20175,395457,Spiral
20173,20176,395482,Spiral
20174,20177,395545,Spiral
20175,20178,395552,Elliptical
20176,20179,395553,Spiral
20177,20180,395567,Elliptical Cigar
20178,20181,395574,Elliptical
20179,20182,395579,Elliptical
20180,20183,395593,Spiral
20181,20184,395666,Spiral
20182,20185,395673,Elliptical
20183,20186,395675,Spiral
20184,20187,395687,Elliptical
20185,20188,395710,Lenticular
20186,20189,395737,Elliptical
20187,20190,395738,Lenticular
20188,20191,395743,Elliptical
20189,20192,395744,Spiral
20190,20193,395754,Elliptical
20191,20194,395797,Spiral
20192,20195,395803,Irregular
20193,20196,395847,Spiral
20194,20197,395852,Elliptical
20195,20198,395869,Spiral
20196,20199,395879,Elliptical
20197,20200,395885,Irregular
20198,20201,395888,Lenticular
20199,20202,395892,Irregular
20200,20203,395907,Spiral
20201,20204,395926,Elliptical
20202,20205,395927,Irregular
20203,20206,395946,Elliptical
20204,20207,395980,Spiral
20205,20208,395982,Spiral
20206,20209,395985,Elliptical
20207,20210,395998,Bar Spiral
20208,20211,396002,Spiral
20209,20212,396014,Elliptical
20210,20213,396078,Elliptical
20211,20214,396083,Spiral
20212,20215,396097,Spiral
20213,20216,396109,Spiral
20214,20217,396131,Irregular
20215,20218,396157,Elliptical
20216,20219,396182,Spiral
20217,20220,396199,Bar Spiral
20218,20221,396206,Elliptical
20219,20222,396209,Elliptical
20220,20223,396238,Irregular
20221,20224,396279,Elliptical Cigar
20222,20225,396300,Spiral
20223,20226,396303,Spiral
20224,20227,396314,Irregular
20225,20228,396315,Elliptical
20226,20229,396330,Bar Spiral
20227,20230,396333,Elliptical
20228,20231,396337,Spiral
20229,20232,396339,Elliptical
20230,20233,396343,Elliptical
20231,20234,396374,Lenticular
20232,20235,396398,Lenticular
20233,20236,396417,Elliptical
20234,20237,396418,Irregular
20235,20238,396426,Spiral
20236,20239,396431,Lenticular
20237,20240,396433,Irregular
20238,20241,396437,Elliptical
20239,20242,396470,Spiral
20240,20243,396485,Irregular
20241,20244,396504,Bar Spiral
20242,20245,396506,Spiral
20243,20246,396507,Bar Spiral
20244,20247,396525,Spiral
20245,20248,396547,Spiral
20246,20249,396562,Spiral
20247,20250,396581,Spiral
