,Label,ImgName
20332,Elliptical,397739.jpg
20333,Elliptical,397740.jpg
20334,Spiral,397741.jpg
20335,Elliptical,397745.jpg
20336,Bar Spiral,397778.jpg
20337,Elliptical,397811.jpg
20338,Elliptical,397832.jpg
20339,Elliptical,397834.jpg
20340,Bar Spiral,397849.jpg
20341,Spiral,397852.jpg
20342,Spiral,397854.jpg
20343,Elliptical,397871.jpg
20344,Spiral,397876.jpg
20345,Elliptical,397885.jpg
20346,Elliptical,397891.jpg
20347,Spiral,397912.jpg
20348,Irregular,397916.jpg
20349,Bar Spiral,397943.jpg
20350,Irregular,397949.jpg
20351,Irregular,397984.jpg
20352,Bar Spiral,397985.jpg
20353,Spiral,398012.jpg
20354,Lenticular,398025.jpg
20355,Spiral,398030.jpg
20356,Elliptical,398041.jpg
20357,Irregular,398042.jpg
20358,Irregular,398045.jpg
20359,Spiral,398073.jpg
20360,Bar Spiral,398084.jpg
20361,Elliptical,398091.jpg
20362,Elliptical,398126.jpg
20363,Spiral,398127.jpg
20364,Spiral,398134.jpg
20365,Spiral,398148.jpg
20366,Elliptical,398149.jpg
20367,Spiral,398159.jpg
20368,Elliptical,398163.jpg
20369,Spiral,398183.jpg
20370,Elliptical,398188.jpg
20371,Irregular,398202.jpg
20372,Spiral,398217.jpg
20373,Spiral,398231.jpg
20374,Elliptical,398241.jpg
20375,Elliptical,398245.jpg
20376,Elliptical,398254.jpg
20377,Elliptical,398262.jpg
20378,Bar Spiral,398267.jpg
20379,Elliptical,398277.jpg
20380,Spiral,398307.jpg
20381,Elliptical,398310.jpg
20382,Bar Spiral,398317.jpg
20383,Bar Spiral,398333.jpg
20384,Elliptical,398355.jpg
20385,Elliptical,398366.jpg
20386,Spiral,398380.jpg
20387,Elliptical Cigar,398397.jpg
20388,Spiral,398398.jpg
20389,Irregular,398427.jpg
20390,Irregular,398442.jpg
20391,Spiral,398443.jpg
20392,Elliptical,398456.jpg
20393,Elliptical,398462.jpg
20394,Elliptical Cigar,398485.jpg
20395,Spiral,398512.jpg
20396,Irregular,398527.jpg
20397,Spiral,398531.jpg
20398,Elliptical,398541.jpg
20399,Elliptical,398552.jpg
20400,Elliptical,398553.jpg
20401,Elliptical Cigar,398566.jpg
20402,Elliptical,398567.jpg
20403,Irregular,398590.jpg
20404,Spiral,398616.jpg
20405,Irregular,398622.jpg
20406,Elliptical,398647.jpg
20407,Spiral,398656.jpg
20408,Spiral,398659.jpg
20409,Spiral,398661.jpg
20410,Bar Spiral,398722.jpg
20411,Elliptical,398725.jpg
20412,Elliptical,398740.jpg
20413,Spiral,398750.jpg
20414,Spiral,398754.jpg
20415,Irregular,398772.jpg
20416,Elliptical,398786.jpg
20417,Irregular,398792.jpg
20418,Elliptical,398807.jpg
20419,Spiral,398813.jpg
20420,Elliptical,398823.jpg
20421,Irregular,398836.jpg
20422,Elliptical,398846.jpg
20423,Spiral,398852.jpg
20424,Elliptical,398865.jpg
20425,Irregular,398866.jpg
20426,Elliptical Cigar,398883.jpg
20427,Elliptical,398887.jpg
20428,Irregular,398890.jpg
20429,Spiral,398893.jpg
20430,Elliptical Cigar,398895.jpg
20431,Spiral,398910.jpg
20432,Bar Spiral,398925.jpg
20433,Elliptical,398928.jpg
20434,Irregular,398944.jpg
20435,Bar Spiral,398953.jpg
20436,Spiral,398956.jpg
20437,Elliptical,398957.jpg
20438,Elliptical,398974.jpg
20439,Elliptical Cigar,399013.jpg
20440,Spiral,399018.jpg
20441,Lenticular,399036.jpg
20442,Spiral,399068.jpg
20443,Elliptical,399075.jpg
20444,Spiral,399085.jpg
20445,Irregular,399118.jpg
20446,Spiral,399142.jpg
20447,Elliptical,399148.jpg
20448,Elliptical,399166.jpg
20449,Irregular,399198.jpg
20450,Elliptical,399209.jpg
20451,Elliptical,399233.jpg
20452,Spiral,399236.jpg
20453,Spiral,399252.jpg
20454,Irregular,399260.jpg
20455,Irregular,399269.jpg
20456,Irregular,399290.jpg
20457,Irregular,399297.jpg
20458,Spiral,399301.jpg
20459,Irregular,399320.jpg
20460,Elliptical,399321.jpg
20461,Lenticular,399328.jpg
20462,Lenticular,399334.jpg
20463,Elliptical,399348.jpg
20464,Spiral,399361.jpg
20465,Spiral,399390.jpg
20466,Elliptical,399406.jpg
20467,Elliptical,399407.jpg
20468,Lenticular,399425.jpg
20469,Bar Spiral,399431.jpg
20470,Spiral,399453.jpg
20471,Elliptical Cigar,399466.jpg
20472,Spiral,399489.jpg
20473,Elliptical,399490.jpg
20474,Spiral,399510.jpg
20475,Spiral,399514.jpg
20476,Lenticular,399515.jpg
20477,Elliptical,399518.jpg
20478,Elliptical,399535.jpg
20479,Bar Spiral,399538.jpg
20480,Elliptical,399539.jpg
20481,Irregular,399542.jpg
20482,Elliptical,399551.jpg
20483,Spiral,399585.jpg
20484,Spiral,399606.jpg
20485,Irregular,399623.jpg
20486,Irregular,399660.jpg
20487,Elliptical,399686.jpg
20488,Elliptical,399695.jpg
20489,Elliptical,399705.jpg
20490,Elliptical,399719.jpg
20491,Lenticular,399726.jpg
20492,Irregular,399727.jpg
20493,Elliptical,399737.jpg
20494,Lenticular,399752.jpg
20495,Elliptical,399762.jpg
20496,Elliptical,399784.jpg
20497,Lenticular,399814.jpg
20498,Bar Spiral,399831.jpg
20499,Irregular,399852.jpg
20500,Elliptical,399860.jpg
20501,Elliptical,399864.jpg
20502,Spiral,399891.jpg
20503,Spiral,399895.jpg
20504,Elliptical,399912.jpg
20505,Irregular,399925.jpg
20506,Elliptical,399928.jpg
20507,Elliptical,399947.jpg
20508,Elliptical,399966.jpg
20509,Elliptical,399971.jpg
20510,Elliptical,399978.jpg
20511,Elliptical,399985.jpg
20512,Bar Spiral,400009.jpg
20513,Elliptical,400015.jpg
20514,Lenticular,400025.jpg
20515,Irregular,400026.jpg
20516,Bar Spiral,400051.jpg
20517,Elliptical,400060.jpg
20518,Spiral,400126.jpg
20519,Spiral,400127.jpg
20520,Elliptical,400130.jpg
20521,Elliptical,400139.jpg
20522,Spiral,400162.jpg
20523,Elliptical Cigar,400167.jpg
20524,Elliptical,400187.jpg
20525,Bar Spiral,400227.jpg
20526,Elliptical,400239.jpg
20527,Spiral,400262.jpg
20528,Spiral,400282.jpg
20529,Irregular,400291.jpg
20530,Irregular,400300.jpg
20531,Elliptical,400309.jpg
20532,Elliptical,400311.jpg
20533,Elliptical,400315.jpg
20534,Irregular,400319.jpg
20535,Irregular,400335.jpg
20536,Spiral,400352.jpg
20537,Elliptical Cigar,400364.jpg
20538,Elliptical,400389.jpg
20539,Elliptical,400396.jpg
20540,Elliptical,400416.jpg
20541,Elliptical,400417.jpg
20542,Irregular,400426.jpg
20543,Elliptical,400445.jpg
20544,Lenticular,400447.jpg
20545,Elliptical,400482.jpg
20546,Elliptical,400502.jpg
20547,Irregular,400534.jpg
20548,Elliptical Cigar,400550.jpg
20549,Elliptical Cigar,400556.jpg
20550,Elliptical,400568.jpg
20551,Lenticular,400575.jpg
20552,Elliptical,400602.jpg
20553,Spiral,400609.jpg
20554,Irregular,400625.jpg
20555,Lenticular,400645.jpg
20556,Irregular,400649.jpg
20557,Elliptical,400652.jpg
20558,Elliptical,400661.jpg
20559,Spiral,400668.jpg
20560,Spiral,400680.jpg
20561,Irregular,400681.jpg
20562,Spiral,400691.jpg
20563,Bar Spiral,400713.jpg
20564,Elliptical,400721.jpg
20565,Elliptical,400737.jpg
20566,Elliptical,400739.jpg
20567,Spiral,400752.jpg
20568,Elliptical,400754.jpg
20569,Irregular,400786.jpg
20570,Bar Spiral,400790.jpg
20571,Irregular,400796.jpg
20572,Bar Spiral,400809.jpg
20573,Spiral,400819.jpg
20574,Bar Spiral,400820.jpg
20575,Bar Spiral,400832.jpg
20576,Elliptical,400836.jpg
20577,Elliptical,400844.jpg
20578,Spiral,400859.jpg
20579,Irregular,400882.jpg
20580,Spiral,400890.jpg
20581,Irregular,400898.jpg
20582,Spiral,400909.jpg
20583,Spiral,400914.jpg
20584,Elliptical,400919.jpg
20585,Spiral,400934.jpg
20586,Bar Spiral,400941.jpg
20587,Lenticular,400944.jpg
20588,Elliptical,400954.jpg
20589,Spiral,400976.jpg
20590,Elliptical,400996.jpg
20591,Elliptical,401016.jpg
20592,Spiral,401028.jpg
20593,Spiral,401046.jpg
20594,Spiral,401058.jpg
20595,Irregular,401061.jpg
20596,Lenticular,401087.jpg
20597,Elliptical,401099.jpg
20598,Spiral,401120.jpg
20599,Lenticular,401124.jpg
20600,Spiral,401133.jpg
20601,Elliptical,401176.jpg
20602,Irregular,401177.jpg
20603,Elliptical,401194.jpg
20604,Irregular,401197.jpg
20605,Elliptical,401206.jpg
20606,Elliptical Cigar,401248.jpg
20607,Elliptical,401250.jpg
20608,Spiral,401263.jpg
20609,Spiral,401274.jpg
20610,Elliptical,401280.jpg
20611,Lenticular,401281.jpg
20612,Elliptical,401286.jpg
20613,Elliptical,401297.jpg
20614,Spiral,401308.jpg
20615,Irregular,401355.jpg
20616,Irregular,401364.jpg
20617,Irregular,401376.jpg
20618,Spiral,401378.jpg
20619,Lenticular,401394.jpg
20620,Elliptical,401396.jpg
20621,Spiral,401415.jpg
20622,Elliptical,401416.jpg
20623,Spiral,401426.jpg
20624,Lenticular,401438.jpg
20625,Irregular,401459.jpg
20626,Bar Spiral,401472.jpg
20627,Irregular,401487.jpg
20628,Elliptical,401496.jpg
20629,Spiral,401498.jpg
20630,Spiral,401505.jpg
20631,Irregular,401511.jpg
20632,Elliptical,401518.jpg
20633,Spiral,401529.jpg
20634,Spiral,401557.jpg
20635,Bar Spiral,401558.jpg
20636,Spiral,401568.jpg
20637,Irregular,401578.jpg
20638,Elliptical,401584.jpg
20639,Elliptical,401596.jpg
20640,Spiral,401630.jpg
20641,Irregular,401634.jpg
20642,Elliptical,401650.jpg
20643,Irregular,401657.jpg
20644,Spiral,401662.jpg
20645,Bar Spiral,401675.jpg
20646,Spiral,401681.jpg
20647,Bar Spiral,401699.jpg
20648,Spiral,401706.jpg
20649,Elliptical,401720.jpg
20650,Spiral,401745.jpg
20651,Bar Spiral,401751.jpg
20652,Lenticular,401765.jpg
20653,Elliptical,401772.jpg
20654,Elliptical,401774.jpg
20655,Elliptical,401782.jpg
20656,Bar Spiral,401784.jpg
20657,Elliptical,401789.jpg
20658,Irregular,401819.jpg
20659,Spiral,401821.jpg
20660,Irregular,401824.jpg
20661,Spiral,401830.jpg
20662,Elliptical,401832.jpg
20663,Lenticular,401837.jpg
20664,Spiral,401895.jpg
20665,Spiral,401907.jpg
20666,Bar Spiral,401931.jpg
20667,Spiral,401935.jpg
20668,Irregular,401953.jpg
20669,Irregular,401954.jpg
20670,Irregular,401959.jpg
20671,Irregular,401989.jpg
20672,Elliptical,401991.jpg
20673,Elliptical,402007.jpg
20674,Elliptical,402008.jpg
20675,Elliptical,402028.jpg
20676,Spiral,402050.jpg
20677,Elliptical,402051.jpg
20678,Elliptical,402124.jpg
20679,Bar Spiral,402171.jpg
20680,Spiral,402194.jpg
20681,Elliptical,402220.jpg
20682,Lenticular,402227.jpg
20683,Irregular,402232.jpg
20684,Elliptical Cigar,402235.jpg
20685,Elliptical,402241.jpg
20686,Elliptical,402246.jpg
20687,Bar Spiral,402249.jpg
20688,Elliptical,402250.jpg
20689,Spiral,402276.jpg
20690,Elliptical,402294.jpg
20691,Spiral,402300.jpg
20692,Elliptical,402347.jpg
20693,Irregular,402408.jpg
20694,Elliptical,402416.jpg
20695,Elliptical,402420.jpg
20696,Spiral,402442.jpg
20697,Elliptical Cigar,402455.jpg
20698,Irregular,402482.jpg
20699,Elliptical,402510.jpg
20700,Irregular,402528.jpg
20701,Spiral,402531.jpg
20702,Spiral,402552.jpg
20703,Elliptical,402562.jpg
20704,Irregular,402568.jpg
20705,Spiral,402576.jpg
20706,Spiral,402613.jpg
20707,Elliptical,402616.jpg
20708,Elliptical,402627.jpg
20709,Spiral,402641.jpg
20710,Elliptical,402653.jpg
20711,Lenticular,402656.jpg
20712,Elliptical,402659.jpg
20713,Lenticular,402674.jpg
20714,Elliptical,402745.jpg
20715,Elliptical,402777.jpg
20716,Bar Spiral,402781.jpg
20717,Irregular,402783.jpg
20718,Spiral,402786.jpg
20719,Spiral,402820.jpg
20720,Spiral,402842.jpg
20721,Elliptical,402857.jpg
20722,Lenticular,402858.jpg
20723,Elliptical,402859.jpg
20724,Spiral,402862.jpg
20725,Elliptical,402868.jpg
20726,Elliptical,402887.jpg
20727,Bar Spiral,402891.jpg
20728,Spiral,402934.jpg
20729,Spiral,402943.jpg
20730,Irregular,402957.jpg
20731,Elliptical,402959.jpg
20732,Spiral,402960.jpg
20733,Lenticular,402987.jpg
20734,Irregular,402999.jpg
20735,Spiral,403009.jpg
20736,Elliptical,403032.jpg
20737,Elliptical,403035.jpg
20738,Spiral,403091.jpg
20739,Elliptical,403111.jpg
20740,Elliptical,403129.jpg
20741,Elliptical,403137.jpg
20742,Irregular,403140.jpg
20743,Spiral,403154.jpg
20744,Spiral,403167.jpg
20745,Irregular,403178.jpg
20746,Bar Spiral,403181.jpg
20747,Spiral,403188.jpg
20748,Elliptical,403204.jpg
20749,Irregular,403210.jpg
20750,Elliptical,403228.jpg
20751,Spiral,403241.jpg
20752,Elliptical,403243.jpg
20753,Spiral,403269.jpg
20754,Elliptical,403303.jpg
20755,Spiral,403306.jpg
20756,Irregular,403341.jpg
20757,Irregular,403352.jpg
20758,Bar Spiral,403362.jpg
20759,Bar Spiral,403367.jpg
20760,Spiral,403380.jpg
20761,Spiral,403381.jpg
20762,Elliptical,403403.jpg
20763,Bar Spiral,403417.jpg
20764,Spiral,403430.jpg
20765,Elliptical,403438.jpg
20766,Spiral,403461.jpg
20767,Spiral,403464.jpg
20768,Bar Spiral,403479.jpg
20769,Elliptical,403483.jpg
20770,Bar Spiral,403498.jpg
20771,Elliptical,403500.jpg
20772,Elliptical,403505.jpg
20773,Irregular,403508.jpg
20774,Spiral,403513.jpg
20775,Spiral,403515.jpg
20776,Elliptical,403531.jpg
20777,Lenticular,403539.jpg
20778,Elliptical,403545.jpg
20779,Spiral,403554.jpg
20780,Spiral,403568.jpg
20781,Spiral,403569.jpg
20782,Spiral,403582.jpg
20783,Irregular,403586.jpg
20784,Elliptical,403596.jpg
20785,Lenticular,403597.jpg
20786,Irregular,403629.jpg
20787,Spiral,403635.jpg
20788,Irregular,403647.jpg
20789,Elliptical Cigar,403661.jpg
20790,Elliptical,403668.jpg
20791,Bar Spiral,403680.jpg
20792,Lenticular,403696.jpg
20793,Irregular,403715.jpg
20794,Irregular,403719.jpg
20795,Elliptical,403724.jpg
20796,Spiral,403730.jpg
20797,Lenticular,403738.jpg
20798,Spiral,403741.jpg
20799,Elliptical,403743.jpg
20800,Spiral,403755.jpg
20801,Spiral,403756.jpg
20802,Irregular,403772.jpg
20803,Elliptical,403773.jpg
20804,Spiral,403786.jpg
20805,Spiral,403787.jpg
20806,Bar Spiral,403791.jpg
20807,Elliptical,403799.jpg
20808,Elliptical,403806.jpg
20809,Spiral,403822.jpg
20810,Irregular,403891.jpg
20811,Spiral,403901.jpg
20812,Spiral,403916.jpg
20813,Elliptical,403925.jpg
20814,Bar Spiral,403930.jpg
20815,Elliptical,403937.jpg
20816,Bar Spiral,403951.jpg
20817,Spiral,403953.jpg
20818,Elliptical,403961.jpg
20819,Elliptical,403972.jpg
20820,Spiral,403988.jpg
20821,Irregular,403991.jpg
20822,Spiral,403996.jpg
20823,Bar Spiral,404036.jpg
20824,Spiral,404050.jpg
20825,Spiral,404056.jpg
20826,Lenticular,404060.jpg
20827,Elliptical,404076.jpg
20828,Elliptical,404105.jpg
20829,Elliptical,404111.jpg
20830,Elliptical,404115.jpg
20831,Elliptical,404135.jpg
20832,Irregular,404138.jpg
20833,Spiral,404150.jpg
20834,Spiral,404151.jpg
20835,Elliptical,404155.jpg
20836,Spiral,404176.jpg
20837,Irregular,404182.jpg
20838,Spiral,404183.jpg
20839,Spiral,404192.jpg
20840,Spiral,404206.jpg
20841,Elliptical,404212.jpg
20842,Elliptical,404222.jpg
20843,Spiral,404235.jpg
20844,Elliptical,404239.jpg
20845,Elliptical,404250.jpg
20846,Elliptical,404268.jpg
20847,Elliptical Cigar,404294.jpg
20848,Irregular,404347.jpg
20849,Elliptical,404367.jpg
20850,Lenticular,404413.jpg
20851,Spiral,404423.jpg
20852,Irregular,404444.jpg
20853,Spiral,404461.jpg
20854,Bar Spiral,404467.jpg
20855,Spiral,404480.jpg
20856,Elliptical,404484.jpg
20857,Spiral,404488.jpg
20858,Lenticular,404494.jpg
20859,Elliptical,404510.jpg
20860,Bar Spiral,404513.jpg
20861,Irregular,404589.jpg
20862,Bar Spiral,404603.jpg
20863,Spiral,404609.jpg
20864,Elliptical,404658.jpg
20865,Elliptical,404677.jpg
20866,Spiral,404723.jpg
20867,Elliptical,404727.jpg
20868,Spiral,404729.jpg
20869,Elliptical,404758.jpg
20870,Spiral,404769.jpg
20871,Irregular,404771.jpg
20872,Spiral,404779.jpg
20873,Irregular,404783.jpg
20874,Spiral,404827.jpg
20875,Spiral,404833.jpg
20876,Spiral,404909.jpg
20877,Elliptical Cigar,404939.jpg
20878,Lenticular,404943.jpg
20879,Spiral,404957.jpg
20880,Elliptical Cigar,404992.jpg
20881,Spiral,405020.jpg
20882,Bar Spiral,405023.jpg
20883,Irregular,405036.jpg
20884,Spiral,405037.jpg
20885,Spiral,405039.jpg
20886,Elliptical,405043.jpg
20887,Spiral,405052.jpg
20888,Spiral,405071.jpg
20889,Spiral,405084.jpg
20890,Spiral,405089.jpg
20891,Elliptical,405094.jpg
20892,Elliptical,405103.jpg
20893,Elliptical,405109.jpg
20894,Irregular,405119.jpg
20895,Lenticular,405120.jpg
20896,Spiral,405137.jpg
20897,Spiral,405145.jpg
20898,Irregular,405181.jpg
20899,Irregular,405191.jpg
20900,Spiral,405204.jpg
20901,Spiral,405227.jpg
20902,Elliptical,405228.jpg
20903,Elliptical,405229.jpg
20904,Elliptical,405246.jpg
20905,Irregular,405285.jpg
20906,Irregular,405291.jpg
20907,Elliptical,405298.jpg
20908,Elliptical Cigar,405299.jpg
20909,Spiral,405313.jpg
20910,Spiral,405316.jpg
20911,Bar Spiral,405335.jpg
20912,Spiral,405336.jpg
20913,Elliptical,405345.jpg
20914,Bar Spiral,405352.jpg
20915,Elliptical,405365.jpg
20916,Spiral,405377.jpg
20917,Elliptical,405387.jpg
20918,Spiral,405390.jpg
20919,Spiral,405398.jpg
20920,Irregular,405432.jpg
20921,Elliptical,405443.jpg
20922,Spiral,405455.jpg
20923,Irregular,405467.jpg
20924,Elliptical,405474.jpg
20925,Elliptical,405485.jpg
20926,Spiral,405491.jpg
20927,Elliptical,405498.jpg
20928,Spiral,405513.jpg
20929,Elliptical,405515.jpg
20930,Irregular,405526.jpg
20931,Spiral,405574.jpg
20932,Irregular,405603.jpg
20933,Elliptical,405606.jpg
20934,Bar Spiral,405615.jpg
20935,Spiral,405620.jpg
20936,Spiral,405637.jpg
20937,Elliptical,405641.jpg
20938,Spiral,405659.jpg
20939,Spiral,405663.jpg
20940,Elliptical,405667.jpg
20941,Elliptical,405670.jpg
20942,Elliptical,405685.jpg
20943,Spiral,405776.jpg
20944,Irregular,405820.jpg
20945,Lenticular,405829.jpg
20946,Spiral,405838.jpg
20947,Lenticular,405857.jpg
20948,Elliptical,405862.jpg
20949,Spiral,405873.jpg
20950,Spiral,405878.jpg
20951,Spiral,405887.jpg
20952,Spiral,405890.jpg
20953,Spiral,405911.jpg
20954,Elliptical,405912.jpg
20955,Lenticular,405966.jpg
20956,Bar Spiral,405970.jpg
20957,Irregular,405974.jpg
20958,Elliptical Cigar,405977.jpg
20959,Irregular,405980.jpg
20960,Irregular,405983.jpg
20961,Irregular,406009.jpg
20962,Spiral,406023.jpg
20963,Elliptical,406031.jpg
20964,Irregular,406041.jpg
20965,Irregular,406042.jpg
20966,Elliptical,406056.jpg
20967,Spiral,406064.jpg
20968,Elliptical,406089.jpg
20969,Elliptical,406103.jpg
20970,Spiral,406113.jpg
20971,Irregular,406118.jpg
20972,Spiral,406188.jpg
20973,Bar Spiral,406191.jpg
20974,Spiral,406217.jpg
20975,Elliptical,406229.jpg
20976,Bar Spiral,406249.jpg
20977,Spiral,406311.jpg
20978,Spiral,406333.jpg
20979,Spiral,406345.jpg
20980,Lenticular,406355.jpg
20981,Elliptical,406374.jpg
20982,Irregular,406379.jpg
20983,Spiral,406389.jpg
20984,Spiral,406416.jpg
20985,Elliptical,406424.jpg
20986,Lenticular,406438.jpg
20987,Elliptical,406462.jpg
20988,Bar Spiral,406466.jpg
20989,Lenticular,406478.jpg
20990,Spiral,406479.jpg
20991,Lenticular,406487.jpg
20992,Spiral,406530.jpg
20993,Elliptical,406537.jpg
20994,Irregular,406568.jpg
20995,Lenticular,406585.jpg
20996,Spiral,406592.jpg
20997,Spiral,406621.jpg
20998,Elliptical,406636.jpg
20999,Spiral,406638.jpg
21000,Lenticular,406644.jpg
21001,Spiral,406647.jpg
21002,Lenticular,406662.jpg
21003,Lenticular,406684.jpg
21004,Spiral,406776.jpg
21005,Spiral,406787.jpg
21006,Irregular,406793.jpg
21007,Spiral,406794.jpg
21008,Elliptical,406813.jpg
21009,Elliptical,406826.jpg
21010,Spiral,406847.jpg
21011,STAR,406866.jpg
21012,Elliptical,406872.jpg
21013,Elliptical,406878.jpg
21014,Elliptical Cigar,406900.jpg
21015,Elliptical,406915.jpg
21016,Elliptical,406938.jpg
21017,Irregular,406951.jpg
21018,Elliptical,406972.jpg
21019,Lenticular,406974.jpg
21020,Spiral,406977.jpg
21021,Elliptical,406978.jpg
21022,Lenticular,406986.jpg
21023,Elliptical,407042.jpg
21024,Lenticular,407050.jpg
21025,Elliptical Cigar,407062.jpg
21026,Irregular,407090.jpg
21027,Spiral,407112.jpg
21028,Elliptical,407129.jpg
21029,Irregular,407142.jpg
21030,Spiral,407173.jpg
21031,Spiral,407176.jpg
21032,Irregular,407179.jpg
21033,Spiral,407208.jpg
21034,Elliptical,407212.jpg
21035,Spiral,407222.jpg
21036,Spiral,407223.jpg
21037,Spiral,407226.jpg
21038,Spiral,407229.jpg
21039,Elliptical,407258.jpg
21040,Irregular,407276.jpg
21041,Irregular,407278.jpg
21042,Elliptical,407285.jpg
21043,Elliptical,407303.jpg
21044,Bar Spiral,407304.jpg
21045,Elliptical,407310.jpg
21046,Spiral,407324.jpg
21047,Spiral,407355.jpg
21048,Elliptical,407363.jpg
21049,Lenticular,407364.jpg
21050,Elliptical,407371.jpg
21051,Spiral,407378.jpg
21052,Elliptical,407379.jpg
21053,Elliptical,407394.jpg
21054,Spiral,407403.jpg
21055,Irregular,407408.jpg
21056,Elliptical,407422.jpg
21057,Elliptical,407477.jpg
21058,Spiral,407495.jpg
21059,Elliptical,407501.jpg
21060,Elliptical,407509.jpg
21061,Irregular,407537.jpg
21062,Spiral,407564.jpg
21063,Elliptical,407586.jpg
21064,Elliptical,407589.jpg
21065,Elliptical,407594.jpg
21066,Bar Spiral,407650.jpg
21067,Irregular,407676.jpg
21068,Irregular,407687.jpg
